user_profile_gender,user_profile_age,user_profile_bmi,json_steps
male,39.0,28.057970346500028,5781.324045549299
female,61.0,22.406598829300012,3566.507220784086
male,28.0,21.26017014720002,7506.283035191927
male,38.0,26.313028318099995,7912.566530769934
male,34.0,27.170303125599986,3903.0118108069028
male,39.0,24.9090820654,12818.607211998951
male,51.0,25.055504558700015,3289.6964317332495
female,36.0,25.279785242500022,5311.051111176851
female,19.0,22.938650135700012,7969.245775074353
male,47.0,25.659538849899967,6175.895318375667
male,67.0,33.035489554499975,5777.617119301896
female,22.0,30.557757573100016,7741.229672088486
male,41.0,22.442404936600006,5322.79432685175
male,60.0,34.42803582240002,3515.645559300959
male,,28.452366565399995,2680.6471448998045
male,72.0,25.071368713799988,4379.125005784379
male,,,4627.211192276123
male,26.0,18.827832090399994,7817.642364194575
female,61.0,27.371677495199968,3361.5639888575847
male,50.0,26.412325333699986,6140.082949930713
male,31.0,19.823691148199977,8064.972381569541
female,60.0,23.815070323199983,9211.172558838203
male,40.0,44.250824761999986,4164.095028131566
female,19.0,21.882646712499994,7863.808
male,45.0,28.670361749799955,2517.35408494685
male,20.0,20.181227921299982,5026.004135338564
male,32.0,26.999858159500018,4901.7994656537885
female,18.0,23.169148703899978,5076.562382603961
female,20.0,20.34909138299999,3304.278179205324
male,59.0,23.09857483879998,4450.872941945812
female,39.0,24.087074161500013,3174.0228253598516
male,46.0,20.717367935400013,7572.611398291542
male,37.0,25.612981143000003,8642.335664335664
female,20.0,19.7570754372,8123.766414755143
female,22.0,22.702758060900006,5531.629252433135
female,66.0,20.33324406409998,3726.917805049903
female,27.0,24.8886532519,4004.1139413862475
male,35.0,18.769149174599992,4517.365372263441
female,59.0,21.148158004700004,9011.1081012361
male,34.0,19.336271552299994,7886.174912292541
male,42.0,26.337727285899984,6645.0822831555815
female,23.0,25.161682027199983,4469.611273456599
male,43.0,26.389448967199996,7355.381413763732
female,29.0,21.8973382686,8091.145917786545
female,,,5484.749053932976
female,34.0,23.46149372640001,9105.73801703307
male,48.0,31.278319576099992,5506.251497005988
female,62.0,19.41011255670001,4082.52160610843
female,40.0,44.4832602965,8860.934892108256
male,35.0,22.464922686599976,6688.336983000691
male,54.0,39.6439915572,2015.5667841907868
female,25.0,26.473630785299985,8955.918459932986
female,24.0,19.5451248544,4113.196721311476
female,27.0,25.086880150600013,4218.939093906067
male,54.0,22.933067345800016,5961.68343638835
male,61.0,26.039429117199962,5558.6019523312
female,59.0,23.848669726199965,6414.086015076802
male,34.0,29.574634708699993,8566.250741994605
female,,24.163688776900013,5401.581928005252
female,27.0,40.05362142189999,3579.1151845436384
female,20.0,27.978751586000023,6192.056603773585
female,49.0,19.8189897899,4366.502594936237
female,31.0,24.819905528499962,4689.074876260204
male,48.0,32.84671532849999,5256.321832177841
female,19.0,44.7954292536,5427.202916002525
male,31.0,22.708437537000005,7059.11972407966
female,18.0,17.48793661850001,4267.962303920576
female,55.0,28.112507317500008,3423.5165136197224
male,20.0,24.246393961999996,10352.270496442816
female,21.0,20.189683940199988,4643.3008952389255
male,60.0,27.076583527099995,9034.234591546181
female,64.0,26.389448967199996,5510.122982410806
male,39.0,26.136732082600012,6667.873522107918
male,83.0,25.548590298300006,4639.668469264407
male,37.0,25.65043817460002,10181.934378770176
female,53.0,35.19878835949999,3883.9813634785473
female,60.0,31.711324982299978,5180.657604558794
female,67.0,,3341.01791899257
male,35.0,27.1150771829,6027.432098765432
female,27.0,17.919286285199988,7416.5102024
male,22.0,25.889065933999984,10604.946840704024
male,49.0,27.77807452540001,3527.974426076987
male,31.0,26.423834316700017,7609.195637907977
female,31.0,20.983408975200003,5932.313521569111
female,45.0,31.427875959799998,3152.437778465305
male,53.0,27.391422852699982,5060.908650072456
female,21.0,21.115292165100026,5916.768896163939
female,20.0,27.579315509299978,4803.285624472103
male,46.0,25.25983183050001,3432.574511835811
male,24.0,24.916461803099995,5483.913294606055
male,40.0,24.349507051099987,3529.9837460245926
male,23.0,25.259301923599995,6067.269609566521
male,25.0,22.357962422900002,6991.960319012018
male,23.0,27.519856256300024,5451.393785346478
female,66.0,23.366238585699993,7459.932173685556
male,29.0,27.839725452100048,4562.704566445114
male,26.0,20.553576933299993,7290.380036869421
female,20.0,37.613201295399946,4710.390022180987
female,21.0,23.461435155599975,7616.500764998358
female,38.0,21.0037405429,2160.840818024016
male,52.0,32.49619641320003,11640.358222682678
female,44.0,30.120543554500028,4613.347433900272
male,60.0,27.381786642800026,7895.5232154287705
female,,21.55383790500001,9230.916781869488
female,24.0,44.94675280720002,7126.27751146677
female,26.0,30.513210646400008,3069.1614731940076
female,54.0,23.71353069760002,6900.955223880597
male,22.0,26.08429088219999,6760.454242337135
female,30.0,23.98506016040001,7958.3701248257685
female,37.0,26.195471726500024,4081.4600716324308
female,16.0,20.26994652819999,5865.469204611164
female,20.0,23.386187034499955,8562.556593873765
male,34.0,27.465215041999993,4175.719135802469
male,20.0,20.900233353400015,7510.3938941703345
male,38.0,24.235117841600005,3955.983305698639
female,64.0,24.92206641400002,5649.943136783934
male,48.0,44.9466957042,3824.2297416891206
female,,23.69413366410002,8309.731173918977
male,65.0,33.345146807199974,6250.265250544662
female,34.0,26.020998862500022,7803.611124465615
male,76.0,,4529.623792498652
male,44.0,25.915375960399995,8648.523159527154
female,55.0,19.990796123800006,4262.164171279054
male,28.0,28.80966722150001,3029.5437226962654
male,58.0,26.597496889500004,3514.004773516538
female,35.0,41.297774556100066,3970.4344048115136
male,,,5373.614777524423
male,44.0,28.915884632800026,8868.680635812654
female,41.0,26.827256441400014,2688.6491492821724
female,30.0,20.080360916299952,4707.131124305672
female,46.0,30.169274089300004,5216.973552703885
male,43.0,29.640990936600016,8874.514925950325
male,24.0,29.260327162500015,5035.072204589843
female,46.0,36.78797502249998,3190.4140000721836
male,34.0,34.94511452860001,4198.630150933841
female,26.0,23.550955519899986,4954.605914283547
female,47.0,23.305026060499998,7678.954612172102
male,56.0,28.85686613320001,7405.5381615422575
female,32.0,37.23119090219999,3165.809184781017
male,50.0,30.459528520699998,5984.594170112694
male,57.0,33.315236079999984,4409.069438879829
male,61.0,24.74704942120001,6967.628436589783
male,63.0,30.0996507411,6597.0410581837805
male,59.0,33.28284464479999,6481.408507069035
male,33.0,21.894715364099987,10167.550722067754
female,19.0,22.851960210599962,8465.221704928867
female,49.0,28.534974894099975,5084.58298906635
female,47.0,10.673283070300016,3470.9410050296974
female,36.0,20.018427380600023,8377.86399865442
female,54.0,30.90050720320003,4179.042404527955
male,,26.517793831899926,5660.961042327525
female,21.0,20.864983154399994,4617.35623789708
male,36.0,26.66850970039999,6415.861707960958
male,63.0,26.30102753639997,4918.248143312656
male,47.0,26.279080807900005,8267.76743158313
female,45.0,23.35373888610001,10806.078236546977
female,69.0,35.042632906399966,1810.5089609627867
female,50.0,22.276807177499975,7012.89530073151
male,54.0,23.386187034500004,10883.232742309801
female,28.0,24.75506473430002,5379.169422317789
male,67.0,28.93577186299993,6781.358129648782
male,39.0,26.44245919039998,4734.7420255736015
female,46.0,37.6992128103,2673.1449966430246
male,73.0,28.641499242000002,4855.607260726073
female,,24.5386111722,7708.105385687341
female,32.0,18.62809969789999,4345.762518681178
male,53.0,34.244998358300045,8750.60800628245
female,22.0,30.285912762499986,3484.2442685981437
male,25.0,25.36417256890001,2344.546305370255
male,52.0,26.47607358489997,13235.150674422115
female,58.0,18.185463995000006,3407.529807687842
male,72.0,26.25548925980001,4412.6027296415805
male,19.0,31.53296908150001,5538.03900996311
female,21.0,23.845530243400006,7471.83320089347
male,48.0,33.92563380310001,7523.666015170367
male,49.0,25.771465461099982,6496.984131052187
female,71.0,29.68672810470002,3844.672177998338
female,45.0,30.596628378800002,3900.625
female,56.0,31.946031599699968,3932.759465698965
female,43.0,25.752801054199992,7698.939135758185
female,47.0,23.404132783600012,10620.169086629225
male,54.0,37.045069072500034,4360.352212835055
male,32.0,24.522941216399985,10028.104287708482
female,19.0,22.4298592975,6959.214661140295
female,63.0,,2801.221518544184
male,67.0,27.334504711199997,6213.035683537708
male,29.0,22.586783056400005,4793.525568932541
male,71.0,23.83905671670002,5624.148191351611
male,45.0,30.17210571270001,6374.462349756484
female,48.0,25.43294077239998,2744.8032786885246
male,56.0,32.2391494863,3818.133688168268
male,37.0,35.694402038000014,6977.943661971831
female,24.0,22.499884675999997,7780.875
male,40.0,21.7513765228,4951.09925076612
male,48.0,25.651170363599988,5030.024627255868
female,23.0,33.518545185499995,8681.23705722071
female,42.0,25.487520017,5738.305278939139
female,22.0,30.21981265260001,4218.260666342384
female,23.0,22.42985929749999,4928.054492862718
female,40.0,20.364259772900013,6053.637223648596
male,34.0,34.482604681,6500.812382109232
female,30.0,21.360279559600023,4366.650003232034
female,23.0,20.340353223399987,8875.193853427896
female,67.0,25.222614271000015,8810.792327496785
female,22.0,24.410242359200026,5144.9867282804835
female,37.0,28.28498354739998,3301.237074213136
female,26.0,35.64289263449998,7720.869467146143
female,23.0,17.936515472100005,6609.552867175462
male,61.0,29.017092651200006,5860.892165042256
female,43.0,33.44017231709998,10551.493675657784
male,36.0,22.643215723799997,6854.7033629735515
female,20.0,20.269946528200013,5356.070295881616
female,53.0,25.30278013700001,7843.5347526924725
female,30.0,24.497570076700008,7874.822203755578
male,49.0,25.51434565210001,11202.01640790781
female,22.0,21.719637658200035,4211.1268665378475
male,70.0,25.799701893099982,4450.401457115529
male,46.0,23.88049015959998,4797.624325176505
male,44.0,30.650142093400017,9093.368589299798
male,45.0,32.78223242590001,6076.607965517196
male,64.0,29.52163033429998,5287.200259813159
male,54.0,26.73665192160001,3644.119713762502
male,53.0,29.46052063399998,7750.382432785635
male,38.0,26.743955579299996,9028.591263013666
female,25.0,,4139.290931789137
female,33.0,21.821753045899996,9049.540273469356
female,56.0,31.567951568399998,4193.19032733932
male,68.0,25.97284281759999,5287.814061110253
male,40.0,33.55754949009998,5466.489748900003
female,22.0,23.519002143199984,9611.968819372814
female,23.0,22.249839996899972,5889.728844276167
male,26.0,21.897340378000006,6338.6732673267325
female,22.0,20.74137613419999,4148.946043413291
male,31.0,27.23079580119998,5738.679564479309
male,31.0,24.39050508159998,8383.769776884945
male,62.0,26.550496342699997,5175.364028813662
male,44.0,25.7314827651,9913.551266100749
female,45.0,26.505120081400026,4174.701471709905
female,35.0,36.84361174569998,4372.331955220035
male,28.0,27.4591347782,5805.201757762329
female,66.0,21.5407524995,5897.032978833508
male,51.0,29.423619452199997,8791.509301001628
female,28.0,18.276181753099994,4125.917977437473
male,,26.068989081299975,3508.0978748019015
female,48.0,23.3662405447,4851.588838021983
male,38.0,33.32625478930002,3654.732816043084
female,18.0,30.557757444099973,4929.6857291035985
male,69.0,30.389094340299998,4431.217310209844
male,35.0,28.470831041999997,6920.362377787522
male,41.0,30.984125289299996,4759.568571891192
female,21.0,20.28008551009999,11365.962013319217
male,47.0,22.102946612900013,2984.285952389576
female,23.0,21.4200066249,4020.8643082149997
female,62.0,26.9088006013,2950.0587565462215
female,,,5517.771265793927
female,43.0,23.118442019600014,4476.294220531804
female,26.0,19.82236764880001,6218.624042563626
female,19.0,19.375167246999993,4204.425695097465
male,52.0,27.500565684799998,4863.0463752835085
female,43.0,24.65873780259999,4134.621119379022
female,43.0,21.356457734500044,7096.4307058955055
male,32.0,22.402382877599994,7047.659893684245
male,76.0,26.317732468500015,3032.8463915677366
female,46.0,29.075744205200007,9721.396422402471
male,23.0,21.48087876320002,4892.723905313055
female,20.0,20.468363404199984,6161.169593583636
female,17.0,27.612907124300012,3685.3772369543904
female,,19.8934452785,4552.487560317106
male,68.0,23.739577557299985,7244.773374388707
female,51.0,19.303499822299987,2865.5315502474537
female,46.0,22.856693075499983,10868.060650574707
male,68.0,22.415858341099977,6719.874349596884
male,44.0,24.879635262300038,6590.844613403991
female,36.0,32.94478779590001,6737.474635614537
female,44.0,38.6664073718,4210.330634184174
male,57.0,32.41395247030002,3383.5625
male,23.0,24.35717264059998,7905.679733031306
female,62.0,31.508220387499993,2961.4884849664254
female,46.0,27.019490906699986,3460.374372992701
male,,23.6004401121,6539.040179511665
female,22.0,25.14224098029993,6792.483596754862
male,28.0,27.089686060599995,5455.117985438791
male,60.0,22.882531376299998,4880.061307589702
female,63.0,21.949385453599973,5014.4946583058545
female,22.0,22.986845294699986,7122.983932408422
male,47.0,26.198424061300017,10488.66324568795
male,19.0,23.488692762500015,6914.547246405494
female,57.0,26.358944009600005,9551.407062756294
female,22.0,21.7917176289,4847.353469073889
female,,20.29061255390001,7920.598952802812
male,50.0,30.0365424913,2385.2945278721945
male,62.0,27.808551119499974,10707.030003002968
female,20.0,27.31428613019992,5670.240040555055
female,85.0,32.24144917859999,1802.2951990417123
male,44.0,31.36190908820002,7649.035683152289
female,41.0,20.56320751040001,6276.40745065043
male,39.0,39.52442585519999,4638.662193702276
male,26.0,31.698362500599995,6801.504879235438
male,34.0,28.446368468899973,4921.212192736168
female,40.0,23.563906756299996,4503.672741205933
female,44.0,28.4776048151,7136.3523710935715
male,30.0,29.031187084499976,4756.662439897493
female,19.0,21.17250077280003,8805.422559526647
male,57.0,33.98045917710003,7147.477338863788
male,59.0,38.89633766389995,5884.420149058311
male,56.0,27.155033229700024,4497.833748024913
female,59.0,22.45349652209999,5138.047569962666
female,24.0,22.810023944299978,6296.516439202451
female,21.0,20.91339259630001,3858.0074411769797
female,32.0,17.740466583400003,4664.367719386014
male,56.0,32.91708378610007,6936.871728425442
female,49.0,36.25659511840001,3554.712429198762
female,31.0,20.349091501700027,4889.844314669086
female,58.0,21.4408319314,4606.639347425677
female,54.0,29.201209254900032,4027.043137254902
male,75.0,20.86743159469998,4283.498087086397
female,40.0,28.3911434262,7337.447171046144
male,45.0,24.50486093669998,5835.745899086379
male,72.0,26.659691481200014,3649.3787647157446
female,66.0,29.96953558049997,3152.2580716990383
male,36.0,27.562327821300027,7248.2610288764845
female,54.0,44.576728633499954,2464.4745666441095
male,49.0,29.178355563000007,3081.9094027330266
female,50.0,21.90585041489999,4780.534037075513
female,25.0,31.033287577100015,5431.8154729474045
female,30.0,18.0508407533,3618.6336515583525
female,32.0,,7283.21632171901
female,52.0,27.230571059300008,3625.9004128979077
male,37.0,31.266634237199984,3756.887654063225
male,49.0,21.252764484699995,5692.484291416036
male,26.0,23.814687260899984,4841.134557380337
male,77.0,31.90755254669997,3658.245717347699
male,54.0,20.7541296201,5832.621900866259
female,51.0,19.0178496907,3249.210689712948
female,22.0,20.759083410699994,7789.672308672488
female,19.0,,11082.528460383472
male,61.0,23.60965349979998,6016.514609150518
male,42.0,35.99981548179996,3699.0057031158303
female,22.0,23.765535774300005,6953.523843203614
female,19.0,30.71858787610003,5237.921211630233
female,23.0,27.22332299799998,3848.828810175566
male,56.0,27.233018826399988,7480.9141874885
female,21.0,30.975577828600013,5413.129269040376
male,54.0,18.193115465,7944.678582208863
male,54.0,24.661509859699937,7132.820876649515
female,36.0,20.7252938959,2740.2669544379833
male,34.0,23.02204116689998,6670.698717948718
female,,,4539.902570833393
male,29.0,26.93724986920004,15913.733343638896
female,23.0,22.230100213600046,6241.054363367272
female,,33.229420355200034,4068.7524510325115
male,65.0,24.592017177399995,5513.4423063434315
male,37.0,28.645201680400003,9418.215470994179
male,25.0,22.778752909900035,8480.470790424972
female,20.0,19.7415861101,4946.48466308094
male,45.0,24.311918251899993,6559.12974058597
female,31.0,20.554112725499984,4980.4100918071335
male,42.0,30.014513472100013,8637.79704905183
female,23.0,29.412133251699988,9014.691073171585
female,33.0,18.365483204800036,5155.061893192619
female,26.0,21.45467320809999,8611.561770390585
male,45.0,22.3414663673,6102.7922546336895
female,44.0,19.081966205400015,4044.74849082673
male,43.0,25.122346705200012,10403.85685483871
male,22.0,27.584004909600022,14545.077557340273
female,23.0,20.914939094,3303.9087069992333
female,,,2157.2259987664247
female,27.0,18.192808306900012,7541.417563995539
female,32.0,31.667561845099975,3250.3396714832747
female,57.0,27.39859725789999,4315.435509917303
female,52.0,24.816979969699982,4473.163544750088
female,23.0,25.532648414600033,6821.3363198060615
female,59.0,27.199763294900055,4639.340588737733
male,70.0,22.07307753090002,8698.496651224223
male,43.0,21.457573564400015,5830.441233915514
female,31.0,25.7869145889,6239.036526116166
female,46.0,19.535045984300023,6329.3489024861
female,26.0,18.87323053499998,4920.548805075273
female,21.0,27.030786684400017,5327.584383566951
female,21.0,22.137901018900024,5293.34248097393
female,30.0,22.224252786100006,3932.354307592152
female,59.0,40.7083723787,5956.562790482068
female,,20.500878128699995,2866.2675104071427
female,31.0,22.49750179570002,5288.786177149316
female,45.0,26.279102368799933,2125.9413562930363
male,62.0,24.192653429599993,5833.915132880054
female,75.0,25.179787175800005,2359.4674952463542
female,24.0,18.5343452834,6347.8373493975905
female,33.0,24.66787145360001,3826.8662635303517
male,18.0,22.89944919360003,8561.098860115922
female,65.0,23.006951051700042,4625.6593578058455
female,69.0,19.636689746100025,5893.640161756006
male,27.0,17.008136372699997,8383.877251746675
male,35.0,25.601868640100005,4036.0566377594832
male,61.0,32.74561042300001,4450.478670290413
female,51.0,19.99120666489995,7089.7525851978635
female,31.0,21.584613384100003,4420.270260694389
female,34.0,27.4176090551,4210.760464194889
female,71.0,21.953986643599993,2936.51018411783
male,,25.420693507100005,4845.068695532663
male,31.0,25.943226912500002,8210.673102493136
female,32.0,18.78750837949999,8804.39485735462
female,53.0,27.19976329490005,6474.394109510393
male,34.0,27.099323681899993,3561.6093428457825
male,40.0,,9799.722027144013
female,24.0,24.512534999799993,5047.880551949333
female,45.0,20.061649127000006,6582.476282321985
male,55.0,46.768711885599984,4176.519860266202
female,22.0,20.060083351299966,6532.4212831685945
female,68.0,21.663546603999986,4763.293502463908
female,24.0,22.61093059919998,6663.4285103249
male,31.0,25.441306509900002,6616.737194105025
male,43.0,23.41224525450001,8491.9810009993
female,26.0,24.36638428729999,10598.950512185114
male,56.0,27.39530751570001,4914.709165971356
male,42.0,28.268645038599992,4523.246450892877
male,51.0,28.86209756619999,6108.471303828384
female,46.0,37.85111653949994,3863.4508751264607
female,52.0,22.742773301499998,4300.990099808043
male,56.0,25.81298234909995,6582.942860953119
male,41.0,37.86123585180002,8565.598463306364
male,26.0,28.702989376699986,4796.4563467373655
female,66.0,20.824031196700023,2228.0881329554627
female,54.0,36.186818178799996,4821.946486756903
female,29.0,24.61056774070001,4709.520942015108
female,40.0,25.557890704000005,6956.24730986534
male,43.0,25.370472962599994,5963.852650059128
male,39.0,26.573126619200018,6211.195482937788
male,72.0,24.712713167400008,5040.887767721576
female,54.0,31.28191449550001,3503.9149553934703
female,23.0,23.896654759000036,5885.387905816959
male,31.0,28.3995337819,5964.605238550468
female,70.0,33.3492682742,3479.8563260841047
female,47.0,22.516242422300003,8477.146080800656
female,27.0,20.393246633199993,4212.8737526405985
male,31.0,22.608566551499976,7233.045239124823
male,22.0,19.541225118500016,9031.861328919853
female,35.0,27.439644408599985,2922.7092953414462
female,41.0,22.270448313299998,5827.4800436298065
female,24.0,24.819905528500012,2421.4421873327606
female,72.0,20.646063567000045,5566.613523583621
male,31.0,37.876542362,9119.010260190516
female,58.0,23.085104587099988,6196.1909416166745
female,40.0,35.34316820429997,2416.502107238758
female,21.0,22.837903028299966,6592.813838211245
male,62.0,24.7855867109,7855.147245427605
female,39.0,35.91340666350001,4459.837828896023
female,20.0,21.175654584000025,7202.504676384639
male,53.0,28.093008641399994,8000.116141005024
male,46.0,28.666333580899988,7608.6159313391245
female,53.0,23.386187034499997,5420.161655988028
male,19.0,31.427801225300012,6017.497887907499
male,66.0,62.11839744670004,2860.987021662547
female,31.0,21.06975648100001,5227.610597263504
female,70.0,27.97875071529999,6036.38308619473
male,25.0,,5610.809869450832
female,22.0,23.38618703449999,5169.997315645734
female,48.0,42.71640861559993,3221.561550338302
male,,19.739586260900015,9088.85189624052
female,60.0,22.528529784899998,1636.4711833560837
male,,,6329.348679898133
male,60.0,29.156288739299978,6772.415354780668
female,56.0,19.824943363999985,10508.641983225662
female,32.0,19.450407899499993,8783.538663507034
male,75.0,26.25127225679994,7551.891733583292
female,,17.633889444000005,5012.615207266428
female,78.0,31.18753033610001,2732.6767240045883
female,22.0,23.412245254500007,5001.789406785022
female,72.0,21.80028214449999,7861.168951515787
male,21.0,22.441500753399964,5716.437069188519
male,52.0,25.30083303829998,7720.0053164654155
female,30.0,21.229599998099996,5635.751452837673
male,34.0,34.83108694239998,7045.776155825114
male,63.0,32.1550067342,4102.85916994318
male,55.0,28.766848570099985,6051.245660881175
male,25.0,21.949842289499998,4798.630062104226
male,,34.457383408999995,6780.55353866264
female,,19.78120869780001,4198.487183374577
male,49.0,38.97172809499995,5357.76404494382
female,,32.05485431329999,4345.011278080753
male,39.0,25.273675550500002,10024.983656684111
female,,,3069.7332767221783
male,31.0,32.558629067199966,5519.338370813093
male,48.0,24.07970000349998,4589.762082210713
female,36.0,20.4786161856,4210.13990296688
female,84.0,26.38944896720001,3404.0354793450606
female,29.0,27.747410934099975,3849.779680821484
male,29.0,22.210159769099985,5303.320718873654
male,45.0,29.398452103500002,7721.245755127121
female,59.0,21.76883776989999,6073.622068519509
female,59.0,24.767866664499998,2900.1124396691844
female,46.0,26.589627559799997,4711.897928507229
male,34.0,40.29205319960002,5649.697918314296
female,18.0,22.627414787800014,9010.462390225437
male,20.0,,10894.184403527299
male,66.0,24.08707416150002,3964.332117243467
male,20.0,21.013107955100025,9023.401437772449
female,19.0,29.351735262599977,4760.923955946407
female,39.0,18.5125043557,4328.165680473373
female,30.0,22.444586901999983,2907.273045014875
female,57.0,36.05392091809996,2283.8225022103397
male,33.0,22.937815693900003,7928.831325301205
male,61.0,29.076414244000016,7322.3323636969135
male,58.0,,6059.071697162554
female,30.0,21.711510555099974,5162.467890163998
female,30.0,21.970596324,7200.47721822542
female,39.0,20.60559335359997,5909.715566240248
female,54.0,21.615592725400003,2726.423788492767
female,59.0,26.42335510869999,4749.228804976879
male,70.0,31.112064201299983,4739.089856204026
male,24.0,,6385.041433435248
male,39.0,45.3405283139,3202.4550898203593
male,28.0,28.34555459019999,4860.151804540032
female,28.0,23.64445173250004,3611.1875908236175
male,62.0,32.88417181100006,3175.932884341391
male,20.0,23.461435155599982,7150.289660774181
male,60.0,26.589627559799993,5408.99544557366
female,41.0,23.473845688399983,3603.794587347359
female,19.0,19.903699012400008,7777.693030122598
female,,,7598.989278628057
female,40.0,22.056394361299997,5066.413410489342
female,36.0,25.87536748510001,7468.5836076994565
male,30.0,23.63622548080001,4067.495843039705
female,33.0,28.2744096077,2637.894845442386
female,77.0,,5366.29621693699
female,21.0,28.24500841739998,5706.018169812877
female,30.0,24.361944097500007,6240.92570058383
male,36.0,29.561861674699987,4522.583354160607
female,76.0,23.379598175799977,4258.821521849044
female,26.0,43.62229763079997,2613.1687116564417
male,64.0,23.6869320694,5312.738188090147
male,32.0,25.77693296979999,6872.391874197242
female,39.0,26.389448967199996,4458.935899882775
female,75.0,32.84601194410001,4134.944511644872
male,54.0,28.30428813370003,6340.175350143933
male,56.0,27.048948840899996,2693.285714285714
male,44.0,26.4285645333,4575.7717703360295
male,64.0,25.250732783699977,6967.363346226231
female,50.0,40.42610355710003,3195.074473993567
female,53.0,23.384726058499997,3758.1608360990267
female,22.0,25.55682497339999,6746.173272181727
male,56.0,28.792592829899995,5047.610740461017
female,34.0,,12290.003874456768
male,32.0,27.398597257899997,9365.857387783335
male,53.0,27.113337341500017,5770.144607359618
female,13.0,23.220313192599985,3732.8333847706785
female,,,6094.25678944135
female,77.0,18.930937451600013,3124.11368588829
male,41.0,30.488132200000003,7968.930796427862
male,40.0,40.83685731879998,6886.563765612602
female,24.0,21.428730581799993,10680.951604196047
female,39.0,23.59288967919999,5017.600467889297
female,24.0,22.163592174199977,4716.650101586144
male,72.0,29.157683755800004,5391.151436166904
male,70.0,25.610253983300016,3782.342929349084
male,59.0,45.02203850659999,4524.445172205931
female,,23.56974488779998,7927.113668204491
female,48.0,19.715082461900007,10426.127902641194
female,27.0,21.218301149000006,5301.750465163546
male,33.0,39.87331771560002,4623.726808871593
male,,23.552200036200006,9207.775037908088
male,72.0,31.610286453600015,3247.320023054914
male,,24.509715740899995,9474.107901896683
female,20.0,19.80643018059998,4898.337972179633
male,34.0,,5753.2614349998275
male,34.0,26.43080226279996,5065.447869043803
female,20.0,28.245008417400012,7554.476186622019
female,,,8184.076208196571
female,44.0,19.38246308559999,4479.620683517738
male,62.0,26.407954208099973,8576.513607961195
male,56.0,28.397512827600007,2591.215859030837
female,31.0,48.287192589499995,3420.01247312455
female,18.0,20.768387722,2513.2388565440124
female,39.0,22.391353671799987,6975.106105945277
female,30.0,48.72430055380003,5356.456450796702
male,47.0,30.086741056599983,4083.904619998949
male,29.0,21.895975347400004,11804.925942554937
male,58.0,21.63199483949998,4714.911717141474
male,54.0,29.440250045299997,3574.722978555436
female,55.0,24.09643484360002,7477.108059146564
male,46.0,32.49288254919998,5499.199861347574
female,40.0,51.49297794039999,6095.870518718274
male,31.0,22.80598816120002,7409.305285956007
female,20.0,22.07307753090001,8541.851709284902
female,66.0,33.7743636334,3987.7529947645744
female,26.0,,6172.0031932952825
male,39.0,26.5163602463,5330.647386427056
female,29.0,31.8578219771,7121.1028967957955
female,60.0,21.562331127600018,7974.0813391379315
male,47.0,27.877590322600007,6449.669340653977
male,25.0,24.7821482603,8848.491324697256
female,23.0,32.0428971376,6365.060608574554
male,49.0,26.42932484309999,3911.9021479136213
female,29.0,30.763439580799982,5317.55423813881
male,,,3910.7680915178285
male,29.0,28.0937970397,7552.363871879963
female,60.0,28.153723761899986,5119.955828727949
female,34.0,21.538461538499988,4786.107645740282
male,31.0,25.2427434526,7084.25959375
female,29.0,28.20443859240002,7144.7128054565865
male,52.0,32.39983393349999,5495.220684438937
female,30.0,20.905926580899983,4773.653328836174
male,63.0,26.09445951520001,3436.773295113382
male,35.0,23.18127331649999,7159.8833444623415
female,37.0,19.1542223573,3803.98163069227
male,40.0,22.778752909900007,3766.42554704968
male,16.0,19.096801120300007,9846.19943273502
female,36.0,18.609751100599997,7517.488326328876
female,24.0,22.02784919450002,8853.06300430123
female,53.0,26.035652125900008,3892.2674549812396
male,33.0,23.712990448599992,10095.197984364879
female,50.0,26.022344503300015,6484.790033657831
female,22.0,26.221714685000002,6459.659224625629
female,58.0,33.12763834049998,6780.977049034574
female,26.0,19.0352520321,7298.945640862052
male,77.0,23.739574522299996,3805.922166596115
male,34.0,25.812982349099997,7836.462643864515
male,22.0,24.054397525800013,5278.00052841633
female,17.0,27.01721510319999,4714.258960504698
female,,32.55841237079996,5152.49662662584
male,38.0,21.59444462240001,5519.868436717429
female,23.0,23.998014169099985,8670.489913319403
male,42.0,28.2181908325,7645.180721201744
female,49.0,30.943831288800016,3959.8249538746127
female,22.0,22.933067345800026,6708.011746914636
female,,19.56913764319998,4653.7262465830445
female,65.0,24.167353015,2291.5815791013997
female,56.0,23.96371720730003,3965.4278460707174
female,32.0,20.220487001700004,1975.8824595253016
male,57.0,30.3113207202,5844.955615457451
female,21.0,21.390431584300007,6181.898945272469
male,47.0,,4662.745438966743
female,21.0,25.10870837929998,6924.596977290712
female,16.0,30.21415940470001,3392.631968224205
female,28.0,28.300628397799994,7239.290540540541
female,58.0,24.3039378624,1987.154354095438
male,25.0,42.92244963319996,8490.332155477032
male,45.0,30.320101606999977,4568.590398904667
female,43.0,32.78988115979998,4779.698522508677
male,31.0,27.423542866899997,4721.565974999587
male,60.0,25.687967857399997,3841.871676260983
male,15.0,19.439966095899997,2211.239100405987
male,42.0,30.979234443,8072.233418782542
female,63.0,41.27402959629997,2394.9696686822513
female,42.0,23.320394817600004,2862.114188646325
female,40.0,28.40797343909998,7117.247964174601
male,35.0,33.408838620699974,8498.33659150107
